x1,date,monitors,transect_name,vp_axis,site,transect_length,num_quad,transect_distance,transect_side,vp_zone,quadrat_notes,percent_cover,psoc,cover_category,habitat,year
48498,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,6,Right,transition,NA,3,Polygonum_aviculare_depressum,NON-NATIVE COVER,Vernal Pool,2023
48501,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,6,Right,transition,NA,1,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool,2023
15111,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,6,Right,transition,NA,1,Psilocarphus_brevissimus,NATIVE COVER,Vernal Pool,2023
15109,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,6,Right,transition,NA,1,Symphyotrichum_subulatum,NATIVE COVER,Vernal Pool,2023
3802,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,37,Bare Ground,BARE GROUND,Vernal Pool,2023
22687,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,1,Centromadia_parryi_australis,NATIVE COVER,Vernal Pool,2023
22684,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,31,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
22685,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,7,Eryngium_vaseyi,NATIVE COVER,Vernal Pool,2023
22686,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,1,Hordeum_brachyantherum_brachy.,NATIVE COVER,Vernal Pool,2023
81875,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,5,Natural Thatch,THATCH,Vernal Pool,2023
56095,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,1,Plantago_coronopus,NON-NATIVE COVER,Vernal Pool,2023
56094,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,6,Plantago_lanceolata,NON-NATIVE COVER,Vernal Pool,2023
92960,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,8,Left,bottom,NA,11,log,OTHER COVER,Vernal Pool,2023
3803,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,10,Right,bottom,NA,42,Bare Ground,BARE GROUND,Vernal Pool,2023
16991,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,10,Right,bottom,NA,42,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
16992,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,10,Right,bottom,NA,3,Hordeum_brachyantherum_brachy.,NATIVE COVER,Vernal Pool,2023
81876,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,10,Right,bottom,NA,0,Natural Thatch,THATCH,Vernal Pool,2023
91070,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,10,Right,bottom,NA,13,log,OTHER COVER,Vernal Pool,2023
3804,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,12,Left,bottom,NA,66,Bare Ground,BARE GROUND,Vernal Pool,2023
27540,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,12,Left,bottom,NA,30,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
81877,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,12,Left,bottom,NA,4,Natural Thatch,THATCH,Vernal Pool,2023
3805,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,14,Right,bottom,NA,98,Bare Ground,BARE GROUND,Vernal Pool,2023
81878,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,14,Right,bottom,NA,2,Natural Thatch,THATCH,Vernal Pool,2023
3806,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,16,Left,bottom,NA,90,Bare Ground,BARE GROUND,Vernal Pool,2023
12565,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,16,Left,bottom,NA,8,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
81879,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,16,Left,bottom,NA,2,Natural Thatch,THATCH,Vernal Pool,2023
3807,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,18,Right,bottom,NA,94,Bare Ground,BARE GROUND,Vernal Pool,2023
27204,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,18,Right,bottom,NA,5,Hordeum_brachyantherum_brachy.,NATIVE COVER,Vernal Pool,2023
81880,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,18,Right,bottom,NA,1,Natural Thatch,THATCH,Vernal Pool,2023
3808,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,20,Left,bottom,NA,91,Bare Ground,BARE GROUND,Vernal Pool,2023
43030,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,20,Left,bottom,NA,8,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
81881,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,20,Left,bottom,NA,1,Natural Thatch,THATCH,Vernal Pool,2023
3809,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,22,Right,bottom,NA,91,Bare Ground,BARE GROUND,Vernal Pool,2023
21670,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,22,Right,bottom,NA,4,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
81882,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,22,Right,bottom,NA,3,Natural Thatch,THATCH,Vernal Pool,2023
55076,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,22,Right,bottom,NA,2,Polygonum_aviculare_depressum,NON-NATIVE COVER,Vernal Pool,2023
3810,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,24,Left,bottom,NA,42,Bare Ground,BARE GROUND,Vernal Pool,2023
22296,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,24,Left,bottom,NA,57,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
81883,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,24,Left,bottom,NA,1,Natural Thatch,THATCH,Vernal Pool,2023
3811,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,34,Bare Ground,BARE GROUND,Vernal Pool,2023
38300,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,4,Cyperus_eragrostis,NATIVE COVER,Vernal Pool,2023
38301,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,43,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
38297,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,14,Eryngium_vaseyi,NATIVE COVER,Vernal Pool,2023
38299,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,1,Grindelia_camporum,NATIVE COVER,Vernal Pool,2023
71865,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,2,Medicago_lupulina,NON-NATIVE COVER,Vernal Pool,2023
81884,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,1,Natural Thatch,THATCH,Vernal Pool,2023
38298,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,26,Right,transition,NA,1,Symphyotrichum_subulatum,NATIVE COVER,Vernal Pool,2023
3812,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,59,Bare Ground,BARE GROUND,Vernal Pool,2023
29846,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,17,Hordeum_brachyantherum_brachy.,NATIVE COVER,Vernal Pool,2023
63332,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,7,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool,2023
63334,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,6,Melilotus_indicus,NON-NATIVE COVER,Vernal Pool,2023
81885,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,1,Natural Thatch,THATCH,Vernal Pool,2023
63336,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,1,Plantago_coronopus,NON-NATIVE COVER,Vernal Pool,2023
63335,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,1,Plantago_lanceolata,NON-NATIVE COVER,Vernal Pool,2023
63333,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,7,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool,2023
29845,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,28,Left,transition,NA,1,Symphyotrichum_subulatum,NATIVE COVER,Vernal Pool,2023
73600,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,31,Right,edge,NA,1,Avena_barbata,NON-NATIVE COVER,Vernal Pool,2023
3813,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,31,Right,edge,NA,59,Bare Ground,BARE GROUND,Vernal Pool,2023
73602,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,31,Right,edge,NA,1,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool,2023
73601,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,31,Right,edge,NA,10,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool,2023
73599,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,31,Right,edge,NA,25,Melilotus_indicus,NON-NATIVE COVER,Vernal Pool,2023
81886,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,31,Right,edge,NA,3,Natural Thatch,THATCH,Vernal Pool,2023
40058,2023-06-20,Johnny Alonzo,VP-05,major,ncos,31,15,31,Right,edge,NA,1,Stipa_pulchra,NATIVE COVER,Vernal Pool,2023
4061,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,4,Bare Ground,BARE GROUND,Vernal Pool,2023
61196,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,1,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool,2023
61192,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,13,Centaurium_tenuiflorum,NON-NATIVE COVER,Vernal Pool,2023
27679,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,2,Epilobium_brachycarpum,NATIVE COVER,Vernal Pool,2023
61189,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,25,Festuca_perennis,NON-NATIVE COVER,Vernal Pool,2023
61191,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,7,Helminthotheca_echioides,NON-NATIVE COVER,Vernal Pool,2023
61190,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,2,Hordeum_marinum,NON-NATIVE COVER,Vernal Pool,2023
27682,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,15,Juncus_bufonius,NATIVE COVER,Vernal Pool,2023
27681,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,15,Juncus_phaeocephalus,NATIVE COVER,Vernal Pool,2023
61194,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,17,Lythrum_hyssopifolia,NON-NATIVE COVER,Vernal Pool,2023
82134,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,50,Natural Thatch,THATCH,Vernal Pool,2023
61188,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,15,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool,2023
61197,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,0,Sonchus_asper,NON-NATIVE COVER,Vernal Pool,2023
61193,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,2,Spergularia_villosa,NON-NATIVE COVER,Vernal Pool,2023
61195,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,0,Left,edge,NA,1,Vicia_sativa,NON-NATIVE COVER,Vernal Pool,2023
4062,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,55,Bare Ground,BARE GROUND,Vernal Pool,2023
58690,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,3,Centaurium_tenuiflorum,NON-NATIVE COVER,Vernal Pool,2023
25170,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,1,Distichlis_spicata,NATIVE COVER,Vernal Pool,2023
25167,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,26,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
25171,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,3,Eryngium_vaseyi,NATIVE COVER,Vernal Pool,2023
58687,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,2,Euphorbia_serpens,NON-NATIVE COVER,Vernal Pool,2023
25168,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,13,Juncus_bufonius,NATIVE COVER,Vernal Pool,2023
25169,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,15,Juncus_phaeocephalus,NATIVE COVER,Vernal Pool,2023
58688,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,6,Lythrum_hyssopifolia,NON-NATIVE COVER,Vernal Pool,2023
82135,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,1,Natural Thatch,THATCH,Vernal Pool,2023
58689,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,6,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool,2023
25172,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,2,Right,edge,NA,8,Psilocarphus_brevissimus,NATIVE COVER,Vernal Pool,2023
4063,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,4,Left,bottom,NA,20,Bare Ground,BARE GROUND,Vernal Pool,2023
37254,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,4,Left,bottom,NA,80,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
82136,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,4,Left,bottom,NA,0,Natural Thatch,THATCH,Vernal Pool,2023
4065,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,45,Bare Ground,BARE GROUND,Vernal Pool,2023
69663,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,2,Centaurium_tenuiflorum,NON-NATIVE COVER,Vernal Pool,2023
36154,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,1,Centromadia_parryi_australis,NATIVE COVER,Vernal Pool,2023
36151,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,1,Crassula_aquatica,NATIVE COVER,Vernal Pool,2023
36150,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,1,Cyperus_eragrostis,NATIVE COVER,Vernal Pool,2023
36147,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,45,Eleocharis_macrostachya,NATIVE COVER,Vernal Pool,2023
36148,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,2,Eryngium_vaseyi,NATIVE COVER,Vernal Pool,2023
36149,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,1,Juncus_bufonius,NATIVE COVER,Vernal Pool,2023
36152,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,2,Juncus_phaeocephalus,NATIVE COVER,Vernal Pool,2023
69665,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,1,Lythrum_hyssopifolia,NON-NATIVE COVER,Vernal Pool,2023
69662,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,1,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool,2023
82138,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,0,Natural Thatch,THATCH,Vernal Pool,2023
69661,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,2,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool,2023
36153,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,3,Psilocarphus_brevissimus,NATIVE COVER,Vernal Pool,2023
69664,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,8,Left,bottom,NA,1,Sonchus_asper,NON-NATIVE COVER,Vernal Pool,2023
4066,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,35,Bare Ground,BARE GROUND,Vernal Pool,2023
52605,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,4,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool,2023
52602,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,4,Centaurium_tenuiflorum,NON-NATIVE COVER,Vernal Pool,2023
19330,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,1,Centromadia_parryi_australis,NATIVE COVER,Vernal Pool,2023
19332,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,2,Epilobium_brachycarpum,NATIVE COVER,Vernal Pool,2023
52601,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,20,Festuca_bromoides,NON-NATIVE COVER,Vernal Pool,2023
19333,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,10,Juncus_bufonius,NATIVE COVER,Vernal Pool,2023
52600,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,5,Logfia_gallica,NON-NATIVE COVER,Vernal Pool,2023
52603,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,4,Lysimachia_arvensis,NON-NATIVE COVER,Vernal Pool,2023
52607,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,2,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool,2023
82139,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,5,Natural Thatch,THATCH,Vernal Pool,2023
52604,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool,2023
19329,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,4,Sisyrinchium_bellum,NATIVE COVER,Vernal Pool,2023
19331,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,1,Stipa_pulchra,NATIVE COVER,Vernal Pool,2023
52606,2023-06-27,Eric A and Wayne C,VP-06,major,ncos,10,13,10,Right,edge,NA,1,Trifolium_hirtum,NON-NATIVE COVER,Vernal Pool,2023
63505,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,edge,NA,2,Avena_barbata,NON-NATIVE COVER,Vernal Pool,2023
63508,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,edge,NA,5,Avena_fatua,NON-NATIVE COVER,Vernal Pool,2023
29973,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,edge,NA,2,Baccharis_pilularis,NATIVE COVER,Vernal Pool,2023
4363,2023-07-06,"Johnny Alonzo, Joanna T",VP-06,major,west_campus,30,13,0,Left,edge,NA,0,Bare Ground,BARE GROUND,Vernal Pool,2023
70413,2023-07-06,"Johnny Alonzo, Joanna T",VP-06,major,west_campus,30,13,0,Left,edge,NA,2,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool,2023
29974,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,edge,NA,1,Epilobium_brachycarpum,NATIVE COVER,Vernal Pool,2023
33151,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,7,Eryngium_vaseyi,NATIVE COVER,Vernal Pool,2023
66637,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,1,Festuca_perennis,NON-NATIVE COVER,Vernal Pool,2023
36887,2023-07-06,"Johnny Alonzo, Joanna T",VP-06,major,west_campus,30,13,0,Left,edge,NA,2,Grindelia_camporum,NATIVE COVER,Vernal Pool,2023
33152,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,8,Hordeum_brachyantherum_brachy.,NATIVE COVER,Vernal Pool,2023
63506,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,edge,NA,5,Medicago_lupulina,NON-NATIVE COVER,Vernal Pool,2023
63504,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,edge,NA,60,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool,2023
66636,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,3,Melilotus_indicus,NON-NATIVE COVER,Vernal Pool,2023
82436,2023-07-06,"Johnny Alonzo, Joanna T",VP-06,major,west_campus,30,13,0,Left,edge,NA,40,Natural Thatch,THATCH,Vernal Pool,2023
33154,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,9,Phalaris_lemmonii,NATIVE COVER,Vernal Pool,2023
66638,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,5,Plantago_coronopus,NON-NATIVE COVER,Vernal Pool,2023
70414,2023-07-06,"Johnny Alonzo, Joanna T",VP-06,major,west_campus,30,13,0,Left,edge,NA,3,Plantago_lanceolata,NON-NATIVE COVER,Vernal Pool,2023
33155,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,1,Psilocarphus_brevissimus,NATIVE COVER,Vernal Pool,2023
29975,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,edge,NA,1,Stipa_pulchra,NATIVE COVER,Vernal Pool,2023
96436,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,0,Left,bottom,NA,0,biocrust,OTHER COVER,Vernal Pool,2023
62732,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,2,Right,edge,NA,4,Avena_barbata,NON-NATIVE COVER,Vernal Pool,2023
4396,2023-07-06,Joanna Tang,VP-06,major,west_campus,30,13,2,Right,edge,NA,0,Bare Ground,BARE GROUND,Vernal Pool,2023
62731,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,2,Right,edge,NA,2,Bromus_diandrus,NON-NATIVE COVER,Vernal Pool,2023
29254,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,2,Right,edge,NA,2,Epilobium_brachycarpum,NATIVE COVER,Vernal Pool,2023
62730,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,2,Right,edge,NA,7,Medicago_lupulina,NON-NATIVE COVER,Vernal Pool,2023
62729,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,2,Right,edge,NA,20,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool,2023
62728,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,2,Right,edge,NA,10,Melilotus_indicus,NON-NATIVE COVER,Vernal Pool,2023
82469,2023-07-06,Joanna Tang,VP-06,major,west_campus,30,13,2,Right,edge,NA,38,Natural Thatch,THATCH,Vernal Pool,2023
62734,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,2,Right,edge,NA,2,Sonchus_asper,NON-NATIVE COVER,Vernal Pool,2023
4364,2023-07-06,"Johnny Alonzo, Joanna T",VP-06,major,west_campus,30,13,4,Left,transition,NA,0,Bare Ground,BARE GROUND,Vernal Pool,2023
56502,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,2,Bromus_hordeaceus,NON-NATIVE COVER,Vernal Pool,2023
23072,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,1,Centromadia_parryi_australis,NATIVE COVER,Vernal Pool,2023
75423,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Left,edge,NA,2,Crypsis_schoenoides,NON-NATIVE COVER,Vernal Pool,2023
23075,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,1,Epilobium_brachycarpum,NATIVE COVER,Vernal Pool,2023
23073,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,1,Eryngium_vaseyi,NATIVE COVER,Vernal Pool,2023
75422,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Left,edge,NA,1,Festuca_perennis,NON-NATIVE COVER,Vernal Pool,2023
23074,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,4,Grindelia_camporum,NATIVE COVER,Vernal Pool,2023
56503,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,1,Hordeum_marinum,NON-NATIVE COVER,Vernal Pool,2023
56504,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,1,Lysimachia_arvensis,NON-NATIVE COVER,Vernal Pool,2023
75424,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Left,edge,NA,1,Medicago_lupulina,NON-NATIVE COVER,Vernal Pool,2023
75418,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Left,edge,NA,35,Medicago_polymorpha,NON-NATIVE COVER,Vernal Pool,2023
75419,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Left,edge,NA,2,Melilotus_indicus,NON-NATIVE COVER,Vernal Pool,2023
82437,2023-07-06,"Johnny Alonzo, Joanna T",VP-06,major,west_campus,30,13,4,Left,transition,NA,10,Natural Thatch,THATCH,Vernal Pool,2023
23076,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Right,transition,NA,1,Phalaris_lemmonii,NATIVE COVER,Vernal Pool,2023
75420,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Left,edge,NA,1,Plantago_lanceolata,NON-NATIVE COVER,Vernal Pool,2023
75421,2023-06-21,"Wayne Chapman, Eric Abrahams",VP-06,major,ncos,30,13,4,Left,edge,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Vernal Pool,2023
